Tweet,EVENT,GENERALIZING_SENTENCE,GENERIC_SENTENCE,IMPERATIVE,QUESTION,REPORT,STATE,DYNAMIC,EPISODIC,GENERIC,HABITUAL,NON-GENERIC,STATIC,STATIVE,labels_for_settingA
" she blushed lightly and smiled toxic-chan is so nice! abbey wants a hug! hug me? without waiting for his answer she hugged- .",0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,1.0,0.5,0.3333333333333333,1
"i'm literally so chill about everything. it's a good thing and a bad thing i guess... i don't let things overcome me.",0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.4,0.0,0.0,0.2,1.0,0.8,0.6,1
" good glad to hear <happy> everything is fine here. same shit dif day lol .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1
"i hope gets a raise. like eric turner-sized money.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"i love me a nice thunderstorm .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"kind of day that just makes me want to crawl into a hole. haven't eaten all day. and i'm crying all over myself trying to do stat hw.",0.6,0.0,0.2,0.0,0.0,0.0,0.2,0.8,0.6,0.0,0.0,1.0,0.4,0.2,0
" im the truth .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"every day look - less is better: .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" i really like oduwa. i was hoping he'd be on the bench at some point this season as he's a tricky customer. maybe pre-season? .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.75,1
"i have my first chaco tan of the summer. couldn't be happier  .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"i miss my max <cry> !!!!!!!! this really sucks damn it! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
"i'm so nervous about this evening holy cow .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" this is the most appalling ruling i can imagine in a democracy. it must be reversed. come on democrats .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,1.0,1.0,0.25,0
"bad night=horrible day tmw .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
"like i feel like i'd be 200% happier with myself if i can lose the weight i gained back in highschool. so that's my biggest goal.",0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.0,0.0,1.0,0.75,0.5,1
"#capricorn are always pursuing something and trying to use it to their advantage when they need to.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
"make a significant change today that encourages you to let go of the past. now is the time to move forward and do it with joy#newperspective .",0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.5,0.25,0.0,0.25,1.0,0.5,0.5,1
" with 5h so leave them alone oh my god.",0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
" i'm howling omfg. the common jay z attracts his mate with his very large lips.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1
"the veggie tails theme song is so damn catchy .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" carmen just fuck off ok? .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
"alright. damn it. let's settle this once and for all: what is the worst place to get a zit? .",0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" i think that's bc society is well trained at demonizing women with opinions and feminists. women be cray is bullshit.",0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.2,0.4,0.8,0.8,0
"for a society who has a goal of equality. there sure are a lot of classifications. categories and considerations dividing everyone.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"1)p-roach management/record company : instead tweeting the italian promo for the album.bring those asses here for a couple of shows.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
"does anyone else not feel sad. but not nearly feel happy. you just kinda feel...there. idk if that makes sense haha.",0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,0
"chinese. japanese. koreans. vietnamese. thai people don't like it when confuse them. we generally call all chinese. how do u differentiate? .",0.0,0.5,0.0,0.0,0.25,0.0,0.25,0.75,0.0,0.0,0.25,1.0,0.75,0.25,0
"a girl that remains loyal to you without a relationship is a girl you should marry. <happy> .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1
"could use any good vibes/energy for a family member going in for surgery. #tyia .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
"did i just hear clive anderson say peter cooke is on the 'unreliable evidence' panel? excellent .",0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.75,0.25,0.0,0.0,1.0,0.75,0.25,1
"i cried like 5 times already .",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
"just relax. you're doing fine... swimming in this real thing i call life .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
"you know. sometimes people play hard-to-get because they need to know the other person's feelings are real.",0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.25,0.0,1.0,0.25,0.0,0.75,0.75,1
" i am is so idiot wow .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
" waltz in with your most blatantly queer attire and just be like so i heard this was the gsa .",0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.0,0.0,1.0,0.75,0.75,0
" yaaaaas but not really it's a tease like now i wanna shut my eyes for the rest of the night .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1
"this is not a pierre trudeau-era budget .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"when you make it to your charger when your phone is on1% #clutch hahahaha .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1
" remember when we all loved you and supported you through anything? why did you do that to us. to your band mates? we miss you luv .",0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.6,0.0,0.0,0.0,1.0,1.0,0.4,0
" we can't wait to see them destroy <happy> <happy> <happy> #betterthancable .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1
" i hate that you bought the exclusive license. learn how to file you pos..............",0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0
" i'm in english and your distracting me .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"goodnight lomls love yall so much  .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"#ufc157...looks like a good one! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"i nodded. mutely supporting his &gt; .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"nothing will ever match the thrill that live theatre brings me.",0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.0,1
"help me please i am in need .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"#goodmorning #thoughts #silentmornings #quotes #qotd #feelings #givingup #strength ahjanesar .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"haha. has been slamming mayweather even before the fight was scheduled. now mayweather wins&amp;skip is butthurt.",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0
" every minute feels like ...oh shit. now what...? the world is bonkers.",0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"i just got a $5 credit for instant movies and tv shows . click .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"have fun tellin stories ladies .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" 50 flavors of delicious milkshakes.. omg .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"power is better. but that ghost guy was so annoying until he got some sense at the end of the season. ",0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0
" good morning babe! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"modern family is funny tho .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"sweet yellow bone thing i call her honey mustard.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
" considering how much i had to spend on my flights i would have been better getting a train .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
"every1 else: u ok .",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
"good morning. it's a nice sunny day ..",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"but i like uniq too. specially yibo. geez help me please .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
"when my dad passed. i remember thinking i no longer have the people that created me n gave me life. even in bad times. i still needed them.",0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.0,0.0,1.0,0.5714285714285714,0.5714285714285714,0
"drunk blunt routes with my friends are da best .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
" dude. they've been good for like 3 seasons maybe 4 what the fuck are you even saying .",0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1
" it sounds radioactive. bury could become chernobyl .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.5,0
"this love is so sexual the outfit ohgawd .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"relaxing at home. doing nothing as the evening passes me by. how wonderful.",0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1
"the return to giverny: an abridged version. #monet .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
"matrix. you...you seem only to have gotten better. more stable.alexander seems to have mellowed in a world without me...but why. lady quark? .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"hull trouble after saints double: james ward-prowse and graziano pelle struck as southampton beat hull 2-...",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1
". love seeing you in . #revenge .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1
"i definitely think i should be able to take sunny to the ymca pool. just sayin .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" let me know when someone tells you lmao .",0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1
"tanned skins are sexaayy!! but hay. we're nepalese. we don't tan. we burn! bhutincha! dadhcha! unless it's a fake tan! #nepaliproblems .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
" lmao love a bit of cheek me .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
" beautiful. inspired by our conversation this morning. i take it. except you refined all my thoughts so perfectly.",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,1
" how is making employers pay the minimum wage and in-work tax credits to eu migrants + housing deterring them from working here? .",0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0
"as always. don't invoke other people's struggles to justify your political beliefs.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
" thabo is a huge difference maker. the defensive efficiency jumps 7 points w/him on the floor .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
"best mistake is love rn .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" really want to call them glory supporters but i know that would be unfair. the inclement weather doesn't help attendance .",0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,1.0,1.0,0.75,0
"i'm a girl. sometimes i cry for stupid boys. my room is a mess. music is my only friend. i'm not perfect. i will never be. but i'm me.",0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.8571428571428571,0.2857142857142857,0.0,0.0,0.14285714285714285,1.0,0.8571428571428571,0.7142857142857143,0
"scared or nah ?? .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
"i feel unlucky to have such shit headed neighbours!! sbdy burn them alive!! please!! <angry> .",0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.0,0.0,1.0,1.0,0.75,0
"i really wanna dread my hair #debating .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"pati mga sidekick may clash hahahahaha .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
" c'est pas faux. c'est vrais que tu es d'une grande gueule .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"footage shows the moment the devastating quake shatters nepal .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
"i suck &amp; fuck &amp; finger you. but you want me to cling to you. and i ain't asking you to change. because i know i can't jingle you.",0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.5,0.5,0.0,0.0,0.16666666666666666,1.0,0.8333333333333334,0.5,0
"the cost of not following your heart is spending the rest of your life wishing you had.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0
"enhancements to student financial assistance program helps learners go further faster - sk gov press release .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,1
" --ino. she could be snarky. annoying. loud whatever and the blonde didn't care. the pinkette could be herself without having- .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" wait. so evil!sam is a real spoiler already confirmed somewhere? do you have a link? .",0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.25,0.0,0.0,1.0,0.75,0.75,0
" oh probably. but there don't look to be many places where labour can win seats tonight. so that might be your best chance... <tease> .",0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,1.0,1.0,0.75,1
"target rating point - wikipedia. the free encyclopedia .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
"wtf is wrong with our society .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" so does this mean you've got this awful addiction too? or did you retweet because you found it hilariously weird! .",0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.0,0.0,1.0,0.75,0.25,0
"a shirt that once fit....no longer fits anymore! #weightlossjourney #weightloss #getfit .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" good to hear! i know in my neck of the woods anxiety is at it's highest reported levels. always looking for new things to try! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1
" <happy> they have nothing at all that would interest them .",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0
"if nicki minaj and rihanna got together as a couple fuck .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
"#sagittarius are not selfish. if you need and they can give then you will have.",0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.75,0.0,0.75,0.0,0.25,1.0,0.25,1
"carrying literally 10 grocery bags in one hand and kingston in the other up the stairs haha workout of the day .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"oh my god im sof yyfckcing drunk what hthe fuck im laugihngf so hard this is si styupdid i havent been ths drunk ever hoh my god .",0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,0.8333333333333334,0.6666666666666666,0
"everyone saying we need a striker. yeah. we fucking sold him to hull... why did we sell jelavic? #efc .",0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0
"there is good in the world! oregon humane society rescues dog after 230-foot fall .",0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,1
"today i'm speaking at . really excited. mostly b/c last time i did this. i successfully recruited the illustrious  .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.0,0.0,1.0,0.75,0.25,1
"from making games at tojam may be for fun. but it can also be profitable .",0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,1.0,1
"good night. sleep well .. xx .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"just got off work. gotta go back bright and early in the morning .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0
"ticket examiner on the train just got a right earful off of me. scotrail are yet again a fucking joke .",0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0
"i'm more upset i ripped my jeans and ruined my shoes more than anything in this situation .",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0
"we all deserve happiness.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"do you need money? if you feel like you need money. then according to the law of attraction you will continue...",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.75,1
"got an appointment with the dentist tomorrow. as much as i hate going i want this shit sorted jfc.",0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.0,0.0,1.0,0.75,0.5,0
" oh yeah i remember reading about this. sad about all that sherry thrown away <sad> .",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0
"stupid stupid snow. die snow.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
"damn i didn't know dj era was so mature in age. he looks younger.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" are you guys doing a strict budget? what do you do? .",0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.0,1
" wow. so evil. i like it. :3 .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
"hubs down w anything that leads to se xytime. ol worked a treat for him in this regard. so this angle seems savvy to me.",0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,1
" lmfao that's actually damn near the best lyric .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" hahahahahahaha. i'm done. shut your whore mouth.",0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0
" handing these guys a post season tourny bid of any kind is like giving kids a last place trophy for trying hard .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"here are some tips but i would love you to share what has...",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,1
" you know pacquiao is a world famous bigot right? hates women. gays. the lot! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
": a stumbling block to the pessimist is a stepping stone to the optimist. - eleanor roosevelt .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" nearly in birmingham!!!!! haha <kiss> .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
"its easy to hate but all that will do is cause you to be someone you are not will cause you to be what you always said you will never be .",0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.2,1.0,0.8,0.2,0
" i have only fallen twice in my three weeks of college so i think im getting better....",0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1
"fuck u. pay me .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
"if you judge a fish by its ability to climb a tree. it will live it's whole life believing it is stupid.",0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1
" lrt makes me smh. you can moan about the media coverage when you stop losing 90-100 games a season.",0.75,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.5,0.0,0.25,1.0,0.25,0.0,0
" but why? there's not point in me being alive. people would be better off without me. i know they would.",0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.4,0.0,0.0,0.0,1.0,1.0,0.6,0
" i gotchu felicia .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
"tech-savvy? why not become a volunteer moderator &amp; help manage the #autism online community? .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,1
"the only thing i was looking forward to is eat cereal this morning. i open the fridge. theres no fucking milk! fuck people here don't .",0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,0.0,0.0,1.0,0.8,0.2,0
"and that ugly bitch has the audacity to say arabs are disgusting lol people make me laugh look in a mirror before you say stupid stuff <sad> .",0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.6,0.4,0.0,0.2,1.0,0.4,0.4,0
"all i know is being gay is ok .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"#bbcnews how can the snp put any pressure on lab other than threatening to join tories in a vote. which they have said they would never do? .",0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.75,0.25,1.0,0.25,0.0,0.5,0.25,0
" i want to say he has 3 sisters but maybe i am wrong and it's 4.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" listen to your gut! .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
"fuck u guys i'm playing tetris .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
"i'd be so in love .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"started eating our lunch and then a fire broke out fuark me dead what is with today .",0.6,0.0,0.0,0.2,0.0,0.0,0.2,0.8,0.4,0.0,0.2,1.0,0.4,0.2,0
"grace. mercy &amp; faith .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"this year has essentially gone like this- me: life is great! life: better kick the shit out of him. repeat.",0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.5,0.75,0.5,0
"i'm the shit when it comes to skipping stairs. but it's walking up them that's a problem.",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.0,0.25,1.0,0.5,0.5,0
"now that my dissertation is submitted. i can finally get all excited for berlin! .",0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
"keep your words short and sweet. because you never know which ones you will have to eat.",0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1
